YR,PRD_DE,C1_NM,C2_NM,C3_NM,C4_NM,DT
2011,201101,총계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),10036
2011,201101,총계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),14400
2011,201101,총계,단독,단독,단독,1761
2011,201101,총계,단독,다가구,동수,738
2011,201101,총계,단독,다가구,가구수,5102
2011,201101,총계,다세대,다세대,다세대,2698
2011,201101,총계,연립,연립,연립,507
2011,201101,총계,아파트,아파트,아파트,4332
2011,201101,수도권소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3496
2011,201101,수도권소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3957
2011,201101,수도권소계,단독,단독,단독,440
2011,201101,수도권소계,단독,다가구,동수,156
2011,201101,수도권소계,단독,다가구,가구수,617
2011,201101,수도권소계,다세대,다세대,다세대,1912
2011,201101,수도권소계,연립,연립,연립,371
2011,201101,수도권소계,아파트,아파트,아파트,617
2011,201101,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1091
2011,201101,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1177
2011,201101,서울,단독,단독,단독,33
2011,201101,서울,단독,다가구,동수,13
2011,201101,서울,단독,다가구,가구수,99
2011,201101,서울,다세대,다세대,다세대,914
2011,201101,서울,연립,연립,연립,28
2011,201101,서울,아파트,아파트,아파트,103
2011,201101,인천,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),917
2011,201101,인천,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),973
2011,201101,인천,단독,단독,단독,70
2011,201101,인천,단독,다가구,동수,24
2011,201101,인천,단독,다가구,가구수,80
2011,201101,인천,다세대,다세대,다세대,550
2011,201101,인천,연립,연립,연립,74
2011,201101,인천,아파트,아파트,아파트,199
2011,201101,경기,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1488
2011,201101,경기,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1807
2011,201101,경기,단독,단독,단독,337
2011,201101,경기,단독,다가구,동수,119
2011,201101,경기,단독,다가구,가구수,438
2011,201101,경기,다세대,다세대,다세대,448
2011,201101,경기,연립,연립,연립,269
2011,201101,경기,아파트,아파트,아파트,315
2011,201101,지방소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),6540
2011,201101,지방소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),10443
2011,201101,지방소계,단독,단독,단독,1321
2011,201101,지방소계,단독,다가구,동수,582
2011,201101,지방소계,단독,다가구,가구수,4485
2011,201101,지방소계,다세대,다세대,다세대,786
2011,201101,지방소계,연립,연립,연립,136
2011,201101,지방소계,아파트,아파트,아파트,3715
2011,201101,기타광역시,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3098
2011,201101,기타광역시,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),4360
2011,201101,기타광역시,단독,단독,단독,176
2011,201101,기타광역시,단독,다가구,동수,176
2011,201101,기타광역시,단독,다가구,가구수,1438
2011,201101,기타광역시,다세대,다세대,다세대,609
2011,201101,기타광역시,연립,연립,연립,42
2011,201101,기타광역시,아파트,아파트,아파트,2095
2011,201101,부산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2065
2011,201101,부산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2163
2011,201101,부산,단독,단독,단독,107
2011,201101,부산,단독,다가구,동수,17
2011,201101,부산,단독,다가구,가구수,115
2011,201101,부산,다세대,다세대,다세대,590
2011,201101,부산,연립,연립,연립,42
2011,201101,부산,아파트,아파트,아파트,1309
2011,201101,대구,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),98
2011,201101,대구,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),539
2011,201101,대구,단독,단독,단독,21
2011,201101,대구,단독,다가구,동수,58
2011,201101,대구,단독,다가구,가구수,499
2011,201101,대구,다세대,다세대,다세대,19
2011,201101,대구,연립,연립,연립,0
2011,201101,대구,아파트,아파트,아파트,0
2011,201101,광주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),26
2011,201101,광주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),189
2011,201101,광주,단독,단독,단독,11
2011,201101,광주,단독,다가구,동수,15
2011,201101,광주,단독,다가구,가구수,178
2011,201101,광주,다세대,다세대,다세대,0
2011,201101,광주,연립,연립,연립,0
2011,201101,광주,아파트,아파트,아파트,0
2011,201101,대전,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),537
2011,201101,대전,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),660
2011,201101,대전,단독,단독,단독,4
2011,201101,대전,단독,다가구,동수,15
2011,201101,대전,단독,다가구,가구수,138
2011,201101,대전,다세대,다세대,다세대,0
2011,201101,대전,연립,연립,연립,0
2011,201101,대전,아파트,아파트,아파트,518
2011,201101,울산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),372
2011,201101,울산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),809
2011,201101,울산,단독,단독,단독,33
2011,201101,울산,단독,다가구,동수,71
2011,201101,울산,단독,다가구,가구수,508
2011,201101,울산,다세대,다세대,다세대,0
2011,201101,울산,연립,연립,연립,0
2011,201101,울산,아파트,아파트,아파트,268
2011,201101,기타지방,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3442
2011,201101,기타지방,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),6083
2011,201101,기타지방,단독,단독,단독,1145
2011,201101,기타지방,단독,다가구,동수,406
2011,201101,기타지방,단독,다가구,가구수,3047
2011,201101,기타지방,다세대,다세대,다세대,177
2011,201101,기타지방,연립,연립,연립,94
2011,201101,기타지방,아파트,아파트,아파트,1620
2011,201101,강원,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),788
2011,201101,강원,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),827
2011,201101,강원,단독,단독,단독,120
2011,201101,강원,단독,다가구,동수,13
2011,201101,강원,단독,다가구,가구수,52
2011,201101,강원,다세대,다세대,다세대,16
2011,201101,강원,연립,연립,연립,0
2011,201101,강원,아파트,아파트,아파트,639
2011,201101,충북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),148
2011,201101,충북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),287
2011,201101,충북,단독,단독,단독,111
2011,201101,충북,단독,다가구,동수,29
2011,201101,충북,단독,다가구,가구수,168
2011,201101,충북,다세대,다세대,다세대,8
2011,201101,충북,연립,연립,연립,0
2011,201101,충북,아파트,아파트,아파트,0
2011,201101,충남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),741
2011,201101,충남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1156
2011,201101,충남,단독,단독,단독,177
2011,201101,충남,단독,다가구,동수,38
2011,201101,충남,단독,다가구,가구수,453
2011,201101,충남,다세대,다세대,다세대,40
2011,201101,충남,연립,연립,연립,15
2011,201101,충남,아파트,아파트,아파트,471
2011,201101,전북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),130
2011,201101,전북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),416
2011,201101,전북,단독,단독,단독,77
2011,201101,전북,단독,다가구,동수,45
2011,201101,전북,단독,다가구,가구수,331
2011,201101,전북,다세대,다세대,다세대,0
2011,201101,전북,연립,연립,연립,8
2011,201101,전북,아파트,아파트,아파트,0
2011,201101,전남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),256
2011,201101,전남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),409
2011,201101,전남,단독,단독,단독,193
2011,201101,전남,단독,다가구,동수,28
2011,201101,전남,단독,다가구,가구수,181
2011,201101,전남,다세대,다세대,다세대,16
2011,201101,전남,연립,연립,연립,19
2011,201101,전남,아파트,아파트,아파트,0
2011,201101,경북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),352
2011,201101,경북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),954
2011,201101,경북,단독,단독,단독,167
2011,201101,경북,단독,다가구,동수,60
2011,201101,경북,단독,다가구,가구수,662
2011,201101,경북,다세대,다세대,다세대,68
2011,201101,경북,연립,연립,연립,0
2011,201101,경북,아파트,아파트,아파트,57
2011,201101,경남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),727
2011,201101,경남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1680
2011,201101,경남,단독,단독,단독,243
2011,201101,경남,단독,다가구,동수,176
2011,201101,경남,단독,다가구,가구수,1129
2011,201101,경남,다세대,다세대,다세대,21
2011,201101,경남,연립,연립,연립,16
2011,201101,경남,아파트,아파트,아파트,271
2011,201101,제주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),300
2011,201101,제주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),354
2011,201101,제주,단독,단독,단독,57
2011,201101,제주,단독,다가구,동수,17
2011,201101,제주,단독,다가구,가구수,71
2011,201101,제주,다세대,다세대,다세대,8
2011,201101,제주,연립,연립,연립,36
2011,201101,제주,아파트,아파트,아파트,182
2011,201102,총계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),13932
2011,201102,총계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),22454
2011,201102,총계,단독,단독,단독,2055
2011,201102,총계,단독,다가구,동수,1275
2011,201102,총계,단독,다가구,가구수,9797
2011,201102,총계,다세대,다세대,다세대,4231
2011,201102,총계,연립,연립,연립,186
2011,201102,총계,아파트,아파트,아파트,6185
2011,201102,수도권소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),7572
2011,201102,수도권소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),8854
2011,201102,수도권소계,단독,단독,단독,499
2011,201102,수도권소계,단독,다가구,동수,266
2011,201102,수도권소계,단독,다가구,가구수,1548
2011,201102,수도권소계,다세대,다세대,다세대,3456
2011,201102,수도권소계,연립,연립,연립,185
2011,201102,수도권소계,아파트,아파트,아파트,3166
2011,201102,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2102
2011,201102,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2273
2011,201102,서울,단독,단독,단독,50
2011,201102,서울,단독,다가구,동수,34
2011,201102,서울,단독,다가구,가구수,205
2011,201102,서울,다세대,다세대,다세대,1680
2011,201102,서울,연립,연립,연립,29
2011,201102,서울,아파트,아파트,아파트,309
2011,201102,인천,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1226
2011,201102,인천,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1396
2011,201102,인천,단독,단독,단독,77
2011,201102,인천,단독,다가구,동수,40
2011,201102,인천,단독,다가구,가구수,210
2011,201102,인천,다세대,다세대,다세대,652
2011,201102,인천,연립,연립,연립,104
2011,201102,인천,아파트,아파트,아파트,353
2011,201102,경기,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),4244
2011,201102,경기,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),5185
2011,201102,경기,단독,단독,단독,372
2011,201102,경기,단독,다가구,동수,192
2011,201102,경기,단독,다가구,가구수,1133
2011,201102,경기,다세대,다세대,다세대,1124
2011,201102,경기,연립,연립,연립,52
2011,201102,경기,아파트,아파트,아파트,2504
2011,201102,지방소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),6360
2011,201102,지방소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),13600
2011,201102,지방소계,단독,단독,단독,1556
2011,201102,지방소계,단독,다가구,동수,1009
2011,201102,지방소계,단독,다가구,가구수,8249
2011,201102,지방소계,다세대,다세대,다세대,775
2011,201102,지방소계,연립,연립,연립,1
2011,201102,지방소계,아파트,아파트,아파트,3019
2011,201102,기타광역시,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2202
2011,201102,기타광역시,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),4198
2011,201102,기타광역시,단독,단독,단독,170
2011,201102,기타광역시,단독,다가구,동수,265
2011,201102,기타광역시,단독,다가구,가구수,2261
2011,201102,기타광역시,다세대,다세대,다세대,545
2011,201102,기타광역시,연립,연립,연립,0
2011,201102,기타광역시,아파트,아파트,아파트,1222
2011,201102,부산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1677
2011,201102,부산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1859
2011,201102,부산,단독,단독,단독,76
2011,201102,부산,단독,다가구,동수,28
2011,201102,부산,단독,다가구,가구수,210
2011,201102,부산,다세대,다세대,다세대,511
2011,201102,부산,연립,연립,연립,0
2011,201102,부산,아파트,아파트,아파트,1062
2011,201102,대구,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),137
2011,201102,대구,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),700
2011,201102,대구,단독,단독,단독,22
2011,201102,대구,단독,다가구,동수,81
2011,201102,대구,단독,다가구,가구수,644
2011,201102,대구,다세대,다세대,다세대,34
2011,201102,대구,연립,연립,연립,0
2011,201102,대구,아파트,아파트,아파트,0
2011,201102,광주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),47
2011,201102,광주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),406
2011,201102,광주,단독,단독,단독,13
2011,201102,광주,단독,다가구,동수,34
2011,201102,광주,단독,다가구,가구수,393
2011,201102,광주,다세대,다세대,다세대,0
2011,201102,광주,연립,연립,연립,0
2011,201102,광주,아파트,아파트,아파트,0
2011,201102,대전,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),188
2011,201102,대전,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),684
2011,201102,대전,단독,단독,단독,25
2011,201102,대전,단독,다가구,동수,63
2011,201102,대전,단독,다가구,가구수,559
2011,201102,대전,다세대,다세대,다세대,0
2011,201102,대전,연립,연립,연립,0
2011,201102,대전,아파트,아파트,아파트,100
2011,201102,울산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),153
2011,201102,울산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),549
2011,201102,울산,단독,단독,단독,34
2011,201102,울산,단독,다가구,동수,59
2011,201102,울산,단독,다가구,가구수,455
2011,201102,울산,다세대,다세대,다세대,0
2011,201102,울산,연립,연립,연립,0
2011,201102,울산,아파트,아파트,아파트,60
2011,201102,기타지방,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),4158
2011,201102,기타지방,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),9402
2011,201102,기타지방,단독,단독,단독,1386
2011,201102,기타지방,단독,다가구,동수,744
2011,201102,기타지방,단독,다가구,가구수,5988
2011,201102,기타지방,다세대,다세대,다세대,230
2011,201102,기타지방,연립,연립,연립,1
2011,201102,기타지방,아파트,아파트,아파트,1797
2011,201102,강원,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),614
2011,201102,강원,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),718
2011,201102,강원,단독,단독,단독,127
2011,201102,강원,단독,다가구,동수,36
2011,201102,강원,단독,다가구,가구수,140
2011,201102,강원,다세대,다세대,다세대,0
2011,201102,강원,연립,연립,연립,0
2011,201102,강원,아파트,아파트,아파트,451
2011,201102,충북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),338
2011,201102,충북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1170
2011,201102,충북,단독,단독,단독,153
2011,201102,충북,단독,다가구,동수,108
2011,201102,충북,단독,다가구,가구수,940
2011,201102,충북,다세대,다세대,다세대,77
2011,201102,충북,연립,연립,연립,0
2011,201102,충북,아파트,아파트,아파트,0
2011,201102,충남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),329
2011,201102,충남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1335
2011,201102,충남,단독,단독,단독,202
2011,201102,충남,단독,다가구,동수,89
2011,201102,충남,단독,다가구,가구수,1095
2011,201102,충남,다세대,다세대,다세대,38
2011,201102,충남,연립,연립,연립,0
2011,201102,충남,아파트,아파트,아파트,0
2011,201102,전북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),248
2011,201102,전북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),976
2011,201102,전북,단독,단독,단독,125
2011,201102,전북,단독,다가구,동수,91
2011,201102,전북,단독,다가구,가구수,819
2011,201102,전북,다세대,다세대,다세대,0
2011,201102,전북,연립,연립,연립,0
2011,201102,전북,아파트,아파트,아파트,32
2011,201102,전남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),626
2011,201102,전남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),937
2011,201102,전남,단독,단독,단독,290
2011,201102,전남,단독,다가구,동수,79
2011,201102,전남,단독,다가구,가구수,390
2011,201102,전남,다세대,다세대,다세대,0
2011,201102,전남,연립,연립,연립,1
2011,201102,전남,아파트,아파트,아파트,256
2011,201102,경북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),404
2011,201102,경북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1310
2011,201102,경북,단독,단독,단독,237
2011,201102,경북,단독,다가구,동수,87
2011,201102,경북,단독,다가구,가구수,993
2011,201102,경북,다세대,다세대,다세대,48
2011,201102,경북,연립,연립,연립,0
2011,201102,경북,아파트,아파트,아파트,32
2011,201102,경남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1152
2011,201102,경남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2387
2011,201102,경남,단독,단독,단독,216
2011,201102,경남,단독,다가구,동수,219
2011,201102,경남,단독,다가구,가구수,1454
2011,201102,경남,다세대,다세대,다세대,44
2011,201102,경남,연립,연립,연립,0
2011,201102,경남,아파트,아파트,아파트,673
2011,201102,제주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),447
2011,201102,제주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),569
2011,201102,제주,단독,단독,단독,36
2011,201102,제주,단독,다가구,동수,35
2011,201102,제주,단독,다가구,가구수,157
2011,201102,제주,다세대,다세대,다세대,23
2011,201102,제주,연립,연립,연립,0
2011,201102,제주,아파트,아파트,아파트,353
2011,201103,총계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),29567
2011,201103,총계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),45403
2011,201103,총계,단독,단독,단독,4993
2011,201103,총계,단독,다가구,동수,2431
2011,201103,총계,단독,다가구,가구수,18267
2011,201103,총계,다세대,다세대,다세대,7632
2011,201103,총계,연립,연립,연립,808
2011,201103,총계,아파트,아파트,아파트,13703
2011,201103,수도권소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),17135
2011,201103,수도권소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),20153
2011,201103,수도권소계,단독,단독,단독,1182
2011,201103,수도권소계,단독,다가구,동수,654
2011,201103,수도권소계,단독,다가구,가구수,3672
2011,201103,수도권소계,다세대,다세대,다세대,5810
2011,201103,수도권소계,연립,연립,연립,195
2011,201103,수도권소계,아파트,아파트,아파트,9294
2011,201103,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),8842
2011,201103,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),9477
2011,201103,서울,단독,단독,단독,180
2011,201103,서울,단독,다가구,동수,122
2011,201103,서울,단독,다가구,가구수,757
2011,201103,서울,다세대,다세대,다세대,3034
2011,201103,서울,연립,연립,연립,55
2011,201103,서울,아파트,아파트,아파트,5451
2011,201103,인천,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1478
2011,201103,인천,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1733
2011,201103,인천,단독,단독,단독,88
2011,201103,인천,단독,다가구,동수,64
2011,201103,인천,단독,다가구,가구수,319
2011,201103,인천,다세대,다세대,다세대,883
2011,201103,인천,연립,연립,연립,72
2011,201103,인천,아파트,아파트,아파트,371
2011,201103,경기,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),6815
2011,201103,경기,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),8943
2011,201103,경기,단독,단독,단독,914
2011,201103,경기,단독,다가구,동수,468
2011,201103,경기,단독,다가구,가구수,2596
2011,201103,경기,다세대,다세대,다세대,1893
2011,201103,경기,연립,연립,연립,68
2011,201103,경기,아파트,아파트,아파트,3472
2011,201103,지방소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),12432
2011,201103,지방소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),25250
2011,201103,지방소계,단독,단독,단독,3811
2011,201103,지방소계,단독,다가구,동수,1777
2011,201103,지방소계,단독,다가구,가구수,14595
2011,201103,지방소계,다세대,다세대,다세대,1822
2011,201103,지방소계,연립,연립,연립,613
2011,201103,지방소계,아파트,아파트,아파트,4409
2011,201103,기타광역시,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),5085
2011,201103,기타광역시,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),9015
2011,201103,기타광역시,단독,단독,단독,348
2011,201103,기타광역시,단독,다가구,동수,500
2011,201103,기타광역시,단독,다가구,가구수,4430
2011,201103,기타광역시,다세대,다세대,다세대,1199
2011,201103,기타광역시,연립,연립,연립,68
2011,201103,기타광역시,아파트,아파트,아파트,2970
2011,201103,부산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2218
2011,201103,부산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2667
2011,201103,부산,단독,단독,단독,117
2011,201103,부산,단독,다가구,동수,66
2011,201103,부산,단독,다가구,가구수,515
2011,201103,부산,다세대,다세대,다세대,1074
2011,201103,부산,연립,연립,연립,16
2011,201103,부산,아파트,아파트,아파트,945
2011,201103,대구,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),183
2011,201103,대구,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1206
2011,201103,대구,단독,단독,단독,43
2011,201103,대구,단독,다가구,동수,120
2011,201103,대구,단독,다가구,가구수,1143
2011,201103,대구,다세대,다세대,다세대,20
2011,201103,대구,연립,연립,연립,0
2011,201103,대구,아파트,아파트,아파트,0
2011,201103,광주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),125
2011,201103,광주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),664
2011,201103,광주,단독,단독,단독,44
2011,201103,광주,단독,다가구,동수,57
2011,201103,광주,단독,다가구,가구수,596
2011,201103,광주,다세대,다세대,다세대,24
2011,201103,광주,연립,연립,연립,0
2011,201103,광주,아파트,아파트,아파트,0
2011,201103,대전,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),860
2011,201103,대전,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1979
2011,201103,대전,단독,단독,단독,67
2011,201103,대전,단독,다가구,동수,130
2011,201103,대전,단독,다가구,가구수,1249
2011,201103,대전,다세대,다세대,다세대,24
2011,201103,대전,연립,연립,연립,52
2011,201103,대전,아파트,아파트,아파트,587
2011,201103,울산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1699
2011,201103,울산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2499
2011,201103,울산,단독,단독,단독,77
2011,201103,울산,단독,다가구,동수,127
2011,201103,울산,단독,다가구,가구수,927
2011,201103,울산,다세대,다세대,다세대,57
2011,201103,울산,연립,연립,연립,0
2011,201103,울산,아파트,아파트,아파트,1438
2011,201103,기타지방,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),7347
2011,201103,기타지방,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),16235
2011,201103,기타지방,단독,단독,단독,3463
2011,201103,기타지방,단독,다가구,동수,1277
2011,201103,기타지방,단독,다가구,가구수,10165
2011,201103,기타지방,다세대,다세대,다세대,623
2011,201103,기타지방,연립,연립,연립,545
2011,201103,기타지방,아파트,아파트,아파트,1439
2011,201103,강원,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),642
2011,201103,강원,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1277
2011,201103,강원,단독,단독,단독,389
2011,201103,강원,단독,다가구,동수,139
2011,201103,강원,단독,다가구,가구수,774
2011,201103,강원,다세대,다세대,다세대,0
2011,201103,강원,연립,연립,연립,0
2011,201103,강원,아파트,아파트,아파트,114
2011,201103,충북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),954
2011,201103,충북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2112
2011,201103,충북,단독,단독,단독,478
2011,201103,충북,단독,다가구,동수,153
2011,201103,충북,단독,다가구,가구수,1311
2011,201103,충북,다세대,다세대,다세대,93
2011,201103,충북,연립,연립,연립,184
2011,201103,충북,아파트,아파트,아파트,46
2011,201103,충남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1781
2011,201103,충남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3721
2011,201103,충남,단독,단독,단독,512
2011,201103,충남,단독,다가구,동수,190
2011,201103,충남,단독,다가구,가구수,2130
2011,201103,충남,다세대,다세대,다세대,84
2011,201103,충남,연립,연립,연립,80
2011,201103,충남,아파트,아파트,아파트,915
2011,201103,전북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),627
2011,201103,전북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1949
2011,201103,전북,단독,단독,단독,381
2011,201103,전북,단독,다가구,동수,178
2011,201103,전북,단독,다가구,가구수,1500
2011,201103,전북,다세대,다세대,다세대,32
2011,201103,전북,연립,연립,연립,36
2011,201103,전북,아파트,아파트,아파트,0
2011,201103,전남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),680
2011,201103,전남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1378
2011,201103,전남,단독,단독,단독,485
2011,201103,전남,단독,다가구,동수,97
2011,201103,전남,단독,다가구,가구수,795
2011,201103,전남,다세대,다세대,다세대,53
2011,201103,전남,연립,연립,연립,45
2011,201103,전남,아파트,아파트,아파트,0
2011,201103,경북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),950
2011,201103,경북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2106
2011,201103,경북,단독,단독,단독,635
2011,201103,경북,단독,다가구,동수,121
2011,201103,경북,단독,다가구,가구수,1277
2011,201103,경북,다세대,다세대,다세대,80
2011,201103,경북,연립,연립,연립,40
2011,201103,경북,아파트,아파트,아파트,74
2011,201103,경남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1174
2011,201103,경남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3025
2011,201103,경남,단독,단독,단독,504
2011,201103,경남,단독,다가구,동수,364
2011,201103,경남,단독,다가구,가구수,2215
2011,201103,경남,다세대,다세대,다세대,119
2011,201103,경남,연립,연립,연립,56
2011,201103,경남,아파트,아파트,아파트,131
2011,201103,제주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),539
2011,201103,제주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),667
2011,201103,제주,단독,단독,단독,79
2011,201103,제주,단독,다가구,동수,35
2011,201103,제주,단독,다가구,가구수,163
2011,201103,제주,다세대,다세대,다세대,162
2011,201103,제주,연립,연립,연립,104
2011,201103,제주,아파트,아파트,아파트,159
2011,201104,총계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),45332
2011,201104,총계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),60805
