월(Monthly),구  분,대분류,중분류,소분류,착공실적
2016-12,수도권소계,아파트,아파트,아파트,35,032
2016-12,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),8,596
2016-12,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),9,186
2016-12,서울,단독,단독,단독,293
2016-12,서울,단독,다가구,동수,131
2016-12,서울,단독,다가구,가구수,721
2016-12,서울,다세대,다세대,다세대,4,591
2016-12,서울,연립,연립,연립,0
2016-12,서울,아파트,아파트,아파트,3,581
2016-12,인천,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1,446
2016-12,인천,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1,534
2016-12,인천,단독,단독,단독,176
2016-12,인천,단독,다가구,동수,16
2016-12,인천,단독,다가구,가구수,104
2016-12,인천,다세대,다세대,다세대,284
2016-12,인천,연립,연립,연립,78
2016-12,인천,아파트,아파트,아파트,892
2016-12,경기,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),36,047
2016-12,경기,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),38,330
2016-12,경기,단독,단독,단독,906
2016-12,경기,단독,다가구,동수,459
2016-12,경기,단독,다가구,가구수,2,742
2016-12,경기,다세대,다세대,다세대,3,811
2016-12,경기,연립,연립,연립,312
2016-12,경기,아파트,아파트,아파트,30,559
2016-12,지방소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),38,115
2016-12,지방소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),44,923
2016-12,지방소계,단독,단독,단독,3,820
2016-12,지방소계,단독,다가구,동수,1,105
2016-12,지방소계,단독,다가구,가구수,7,913
2016-12,지방소계,다세대,다세대,다세대,981
2016-12,지방소계,연립,연립,연립,568
2016-12,지방소계,아파트,아파트,아파트,31,641
2016-12,기타광역시,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),11,630
2016-12,기타광역시,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),13,105
2016-12,기타광역시,단독,단독,단독,307
2016-12,기타광역시,단독,다가구,동수,210
2016-12,기타광역시,단독,다가구,가구수,1,685
2016-12,기타광역시,다세대,다세대,다세대,294
2016-12,기타광역시,연립,연립,연립,61
2016-12,기타광역시,아파트,아파트,아파트,10,758
2016-12,부산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),4,436
2016-12,부산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),4,729
2016-12,부산,단독,단독,단독,77
2016-12,부산,단독,다가구,동수,44
2016-12,부산,단독,다가구,가구수,337
2016-12,부산,다세대,다세대,다세대,244
2016-12,부산,연립,연립,연립,0
2016-12,부산,아파트,아파트,아파트,4,071
2016-12,대구,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1,925
2016-12,대구,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2,237
2016-12,대구,단독,단독,단독,52
2016-12,대구,단독,다가구,동수,44
2016-12,대구,단독,다가구,가구수,356
2016-12,대구,다세대,다세대,다세대,0
2016-12,대구,연립,연립,연립,0
2016-12,대구,아파트,아파트,아파트,1,829
2016-12,광주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2,564
2016-12,광주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2,843
2016-12,광주,단독,단독,단독,25
2016-12,광주,단독,다가구,동수,30
2016-12,광주,단독,다가구,가구수,309
2016-12,광주,다세대,다세대,다세대,0
2016-12,광주,연립,연립,연립,46
2016-12,광주,아파트,아파트,아파트,2,463
2016-12,대전,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),944
2016-12,대전,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1,252
2016-12,대전,단독,단독,단독,36
2016-12,대전,단독,다가구,동수,33
2016-12,대전,단독,다가구,가구수,341
2016-12,대전,다세대,다세대,다세대,28
2016-12,대전,연립,연립,연립,15
2016-12,대전,아파트,아파트,아파트,832
2016-12,울산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1,761
2016-12,울산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2,044
2016-12,울산,단독,단독,단독,117
2016-12,울산,단독,다가구,동수,59
2016-12,울산,단독,다가구,가구수,342
2016-12,울산,다세대,다세대,다세대,22
2016-12,울산,연립,연립,연립,0
2016-12,울산,아파트,아파트,아파트,1,563
2016-12,기타지방,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),26,485
2016-12,기타지방,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),31,818
2016-12,기타지방,단독,단독,단독,3,513
2016-12,기타지방,단독,다가구,동수,895
2016-12,기타지방,단독,다가구,가구수,6,228
2016-12,기타지방,다세대,다세대,다세대,687
2016-12,기타지방,연립,연립,연립,507
2016-12,기타지방,아파트,아파트,아파트,20,883
2016-12,강원,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),6,034
2016-12,강원,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),6,420
2016-12,강원,단독,단독,단독,460
2016-12,강원,단독,다가구,동수,85
2016-12,강원,단독,다가구,가구수,471
2016-12,강원,다세대,다세대,다세대,40
2016-12,강원,연립,연립,연립,29
2016-12,강원,아파트,아파트,아파트,5,420
2016-12,충북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1,709
2016-12,충북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2,854
2016-12,충북,단독,단독,단독,381
2016-12,충북,단독,다가구,동수,167
2016-12,충북,단독,다가구,가구수,1,312
2016-12,충북,다세대,다세대,다세대,110
2016-12,충북,연립,연립,연립,0
2016-12,충북,아파트,아파트,아파트,1,051
2016-12,충남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),4,060
2016-12,충남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),5,259
2016-12,충남,단독,단독,단독,526
2016-12,충남,단독,다가구,동수,155
2016-12,충남,단독,다가구,가구수,1,354
2016-12,충남,다세대,다세대,다세대,50
2016-12,충남,연립,연립,연립,54
2016-12,충남,아파트,아파트,아파트,3,275
2016-12,전북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2,661
2016-12,전북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2,798
2016-12,전북,단독,단독,단독,209
2016-12,전북,단독,다가구,동수,28
2016-12,전북,단독,다가구,가구수,165
2016-12,전북,다세대,다세대,다세대,48
2016-12,전북,연립,연립,연립,152
2016-12,전북,아파트,아파트,아파트,2,224
2016-12,전남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1,035
2016-12,전남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1,332
2016-12,전남,단독,단독,단독,419
2016-12,전남,단독,다가구,동수,46
2016-12,전남,단독,다가구,가구수,343
2016-12,전남,다세대,다세대,다세대,40
2016-12,전남,연립,연립,연립,0
2016-12,전남,아파트,아파트,아파트,530
2016-12,경북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3,187
2016-12,경북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3,879
2016-12,경북,단독,단독,단독,518
2016-12,경북,단독,다가구,동수,78
2016-12,경북,단독,다가구,가구수,770
2016-12,경북,다세대,다세대,다세대,53
2016-12,경북,연립,연립,연립,56
2016-12,경북,아파트,아파트,아파트,2,482
2016-12,경남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3,932
2016-12,경남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),4,589
2016-12,경남,단독,단독,단독,522
2016-12,경남,단독,다가구,동수,144
2016-12,경남,단독,다가구,가구수,801
2016-12,경남,다세대,다세대,다세대,16
2016-12,경남,연립,연립,연립,0
2016-12,경남,아파트,아파트,아파트,3,250
2016-12,제주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1,965
2016-12,제주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2,785
2016-12,제주,단독,단독,단독,451
2016-12,제주,단독,다가구,동수,192
2016-12,제주,단독,다가구,가구수,1,012
2016-12,제주,다세대,다세대,다세대,330
2016-12,제주,연립,연립,연립,216
2016-12,제주,아파트,아파트,아파트,776
2016-12,세종,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1,902
2016-12,세종,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1,902
2016-12,세종,단독,단독,단독,27
2016-12,세종,단독,다가구,동수,0
2016-12,세종,단독,다가구,가구수,0
2016-12,세종,다세대,다세대,다세대,0
2016-12,세종,연립,연립,연립,0
2016-12,세종,아파트,아파트,아파트,1,875
2017-01,총계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),26,688
2017-01,총계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),34,942
2017-01,총계,단독,단독,단독,4,215
2017-01,총계,단독,다가구,동수,1,296
2017-01,총계,단독,다가구,가구수,9,550
2017-01,총계,다세대,다세대,다세대,7,280
2017-01,총계,연립,연립,연립,1,367
2017-01,총계,아파트,아파트,아파트,12,530
2017-01,수도권소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),13,308
2017-01,수도권소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),15,943
2017-01,수도권소계,단독,단독,단독,1,207
2017-01,수도권소계,단독,다가구,동수,509
2017-01,수도권소계,단독,다가구,가구수,3,144
2017-01,수도권소계,다세대,다세대,다세대,6,263
2017-01,수도권소계,연립,연립,연립,873
2017-01,수도권소계,아파트,아파트,아파트,4,456
2017-01,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),5,121
2017-01,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),5,355
2017-01,서울,단독,단독,단독,287
2017-01,서울,단독,다가구,동수,51
2017-01,서울,단독,다가구,가구수,285
2017-01,서울,다세대,다세대,다세대,3,265
2017-01,서울,연립,연립,연립,0
2017-01,서울,아파트,아파트,아파트,1,518
2017-01,인천,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),726
2017-01,인천,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),834
2017-01,인천,단독,단독,단독,101
2017-01,인천,단독,다가구,동수,24
2017-01,인천,단독,다가구,가구수,132
2017-01,인천,다세대,다세대,다세대,165
2017-01,인천,연립,연립,연립,118
2017-01,인천,아파트,아파트,아파트,318
2017-01,경기,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),7,461
2017-01,경기,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),9,754
2017-01,경기,단독,단독,단독,819
2017-01,경기,단독,다가구,동수,434
2017-01,경기,단독,다가구,가구수,2,727
2017-01,경기,다세대,다세대,다세대,2,833
2017-01,경기,연립,연립,연립,755
2017-01,경기,아파트,아파트,아파트,2,620
2017-01,지방소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),13,380
2017-01,지방소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),18,999
2017-01,지방소계,단독,단독,단독,3,008
2017-01,지방소계,단독,다가구,동수,787
2017-01,지방소계,단독,다가구,가구수,6,406
2017-01,지방소계,다세대,다세대,다세대,1,017
2017-01,지방소계,연립,연립,연립,494
2017-01,지방소계,아파트,아파트,아파트,8,074
2017-01,기타광역시,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),4,691
2017-01,기타광역시,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),6,401
2017-01,기타광역시,단독,단독,단독,270
2017-01,기타광역시,단독,다가구,동수,221
2017-01,기타광역시,단독,다가구,가구수,1,931
