월(Monthly),구  분,대분류,중분류,소분류,사용검사실적
2019-07,기타광역시,연립,연립,연립,59
2019-07,기타광역시,아파트,아파트,아파트,4,724
2019-07,부산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3,616
2019-07,부산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3,705
2019-07,부산,단독,단독,단독,25
2019-07,부산,단독,다가구,동수,13
2019-07,부산,단독,다가구,가구수,102
2019-07,부산,다세대,다세대,다세대,268
2019-07,부산,연립,연립,연립,16
2019-07,부산,아파트,아파트,아파트,3,294
2019-07,대구,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),488
2019-07,대구,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),710
2019-07,대구,단독,단독,단독,42
2019-07,대구,단독,다가구,동수,34
2019-07,대구,단독,다가구,가구수,256
2019-07,대구,다세대,다세대,다세대,3
2019-07,대구,연립,연립,연립,
2019-07,대구,아파트,아파트,아파트,409
2019-07,광주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),161
2019-07,광주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),490
2019-07,광주,단독,단독,단독,26
2019-07,광주,단독,다가구,동수,33
2019-07,광주,단독,다가구,가구수,362
2019-07,광주,다세대,다세대,다세대,
2019-07,광주,연립,연립,연립,
2019-07,광주,아파트,아파트,아파트,102
2019-07,대전,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),636
2019-07,대전,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),925
2019-07,대전,단독,단독,단독,44
2019-07,대전,단독,다가구,동수,40
2019-07,대전,단독,다가구,가구수,329
2019-07,대전,다세대,다세대,다세대,23
2019-07,대전,연립,연립,연립,43
2019-07,대전,아파트,아파트,아파트,486
2019-07,울산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),497
2019-07,울산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),515
2019-07,울산,단독,단독,단독,55
2019-07,울산,단독,다가구,동수,9
2019-07,울산,단독,다가구,가구수,27
2019-07,울산,다세대,다세대,다세대,
2019-07,울산,연립,연립,연립,
2019-07,울산,아파트,아파트,아파트,433
2019-07,기타지방,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),14,100
2019-07,기타지방,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),15,972
2019-07,기타지방,단독,단독,단독,2,729
2019-07,기타지방,단독,다가구,동수,348
2019-07,기타지방,단독,다가구,가구수,2,220
2019-07,기타지방,다세대,다세대,다세대,281
2019-07,기타지방,연립,연립,연립,346
2019-07,기타지방,아파트,아파트,아파트,10,396
2019-07,세종,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1,101
2019-07,세종,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1,101
2019-07,세종,단독,단독,단독,21
2019-07,세종,단독,다가구,동수,
2019-07,세종,단독,다가구,가구수,
2019-07,세종,다세대,다세대,다세대,
2019-07,세종,연립,연립,연립,
2019-07,세종,아파트,아파트,아파트,1,080
2019-07,강원,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1,575
2019-07,강원,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1,958
2019-07,강원,단독,단독,단독,383
2019-07,강원,단독,다가구,동수,67
2019-07,강원,단독,다가구,가구수,450
2019-07,강원,다세대,다세대,다세대,50
2019-07,강원,연립,연립,연립,
2019-07,강원,아파트,아파트,아파트,1,075
2019-07,충북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2,984
2019-07,충북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3,217
2019-07,충북,단독,단독,단독,317
2019-07,충북,단독,다가구,동수,34
2019-07,충북,단독,다가구,가구수,267
2019-07,충북,다세대,다세대,다세대,4
2019-07,충북,연립,연립,연립,
2019-07,충북,아파트,아파트,아파트,2,629
2019-07,충남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),3,337
2019-07,충남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),3,739
2019-07,충남,단독,단독,단독,382
2019-07,충남,단독,다가구,동수,72
2019-07,충남,단독,다가구,가구수,474
2019-07,충남,다세대,다세대,다세대,12
2019-07,충남,연립,연립,연립,44
2019-07,충남,아파트,아파트,아파트,2,827
2019-07,전북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),427
2019-07,전북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),629
2019-07,전북,단독,단독,단독,268
2019-07,전북,단독,다가구,동수,26
2019-07,전북,단독,다가구,가구수,228
2019-07,전북,다세대,다세대,다세대,19
2019-07,전북,연립,연립,연립,46
2019-07,전북,아파트,아파트,아파트,68
2019-07,전남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1,890
2019-07,전남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2,073
2019-07,전남,단독,단독,단독,390
2019-07,전남,단독,다가구,동수,24
2019-07,전남,단독,다가구,가구수,207
2019-07,전남,다세대,다세대,다세대,52
2019-07,전남,연립,연립,연립,19
2019-07,전남,아파트,아파트,아파트,1,405
2019-07,경북,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1,256
2019-07,경북,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1,368
2019-07,경북,단독,단독,단독,443
2019-07,경북,단독,다가구,동수,24
2019-07,경북,단독,다가구,가구수,136
2019-07,경북,다세대,다세대,다세대,24
2019-07,경북,연립,연립,연립,44
2019-07,경북,아파트,아파트,아파트,721
2019-07,경남,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),781
2019-07,경남,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1,036
2019-07,경남,단독,단독,단독,331
2019-07,경남,단독,다가구,동수,63
2019-07,경남,단독,다가구,가구수,318
2019-07,경남,다세대,다세대,다세대,12
2019-07,경남,연립,연립,연립,8
2019-07,경남,아파트,아파트,아파트,367
2019-07,제주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),749
2019-07,제주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),851
2019-07,제주,단독,단독,단독,194
2019-07,제주,단독,다가구,동수,38
2019-07,제주,단독,다가구,가구수,140
2019-07,제주,다세대,다세대,다세대,108
2019-07,제주,연립,연립,연립,185
2019-07,제주,아파트,아파트,아파트,224
2019-08,총계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),36,052
2019-08,총계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),39,874
2019-08,총계,단독,단독,단독,3,504
2019-08,총계,단독,다가구,동수,632
2019-08,총계,단독,다가구,가구수,4,454
2019-08,총계,다세대,다세대,다세대,3,819
2019-08,총계,연립,연립,연립,556
2019-08,총계,아파트,아파트,아파트,27,541
2019-08,수도권소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),18,823
2019-08,수도권소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),20,026
2019-08,수도권소계,단독,단독,단독,888
2019-08,수도권소계,단독,다가구,동수,253
2019-08,수도권소계,단독,다가구,가구수,1,456
2019-08,수도권소계,다세대,다세대,다세대,3,507
2019-08,수도권소계,연립,연립,연립,347
2019-08,수도권소계,아파트,아파트,아파트,13,828
2019-08,서울,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),4,477
2019-08,서울,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),4,708
2019-08,서울,단독,단독,단독,143
2019-08,서울,단독,다가구,동수,51
2019-08,서울,단독,다가구,가구수,282
2019-08,서울,다세대,다세대,다세대,2,008
2019-08,서울,연립,연립,연립,20
2019-08,서울,아파트,아파트,아파트,2,255
2019-08,인천,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1,081
2019-08,인천,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1,146
2019-08,인천,단독,단독,단독,86
2019-08,인천,단독,다가구,동수,15
2019-08,인천,단독,다가구,가구수,80
2019-08,인천,다세대,다세대,다세대,175
2019-08,인천,연립,연립,연립,92
2019-08,인천,아파트,아파트,아파트,713
2019-08,경기,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),13,265
2019-08,경기,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),14,172
2019-08,경기,단독,단독,단독,659
2019-08,경기,단독,다가구,동수,187
2019-08,경기,단독,다가구,가구수,1,094
2019-08,경기,다세대,다세대,다세대,1,324
2019-08,경기,연립,연립,연립,235
2019-08,경기,아파트,아파트,아파트,10,860
2019-08,지방소계,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),17,229
2019-08,지방소계,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),19,848
2019-08,지방소계,단독,단독,단독,2,616
2019-08,지방소계,단독,다가구,동수,379
2019-08,지방소계,단독,다가구,가구수,2,998
2019-08,지방소계,다세대,다세대,다세대,312
2019-08,지방소계,연립,연립,연립,209
2019-08,지방소계,아파트,아파트,아파트,13,713
2019-08,기타광역시,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),4,988
2019-08,기타광역시,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),5,780
2019-08,기타광역시,단독,단독,단독,162
2019-08,기타광역시,단독,다가구,동수,113
2019-08,기타광역시,단독,다가구,가구수,905
2019-08,기타광역시,다세대,다세대,다세대,120
2019-08,기타광역시,연립,연립,연립,23
2019-08,기타광역시,아파트,아파트,아파트,4,570
2019-08,부산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),2,290
2019-08,부산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),2,372
2019-08,부산,단독,단독,단독,16
2019-08,부산,단독,다가구,동수,12
2019-08,부산,단독,다가구,가구수,94
2019-08,부산,다세대,다세대,다세대,105
2019-08,부산,연립,연립,연립,
2019-08,부산,아파트,아파트,아파트,2,157
2019-08,대구,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),418
2019-08,대구,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),738
2019-08,대구,단독,단독,단독,38
2019-08,대구,단독,다가구,동수,48
2019-08,대구,단독,다가구,가구수,368
2019-08,대구,다세대,다세대,다세대,
2019-08,대구,연립,연립,연립,
2019-08,대구,아파트,아파트,아파트,332
2019-08,광주,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),912
2019-08,광주,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1,065
2019-08,광주,단독,단독,단독,30
2019-08,광주,단독,다가구,동수,17
2019-08,광주,단독,다가구,가구수,170
2019-08,광주,다세대,다세대,다세대,
2019-08,광주,연립,연립,연립,23
2019-08,광주,아파트,아파트,아파트,842
2019-08,대전,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),1,235
2019-08,대전,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),1,464
2019-08,대전,단독,단독,단독,41
2019-08,대전,단독,다가구,동수,32
2019-08,대전,단독,다가구,가구수,261
2019-08,대전,다세대,다세대,다세대,15
2019-08,대전,연립,연립,연립,
2019-08,대전,아파트,아파트,아파트,1,147
2019-08,울산,계(다가구동수기준),계(다가구동수기준),계(다가구동수기준),133
2019-08,울산,계(다가구가구수기준),계(다가구가구수기준),계(다가구가구수기준),141
2019-08,울산,단독,단독,단독,37
2019-08,울산,단독,다가구,동수,4
2019-08,울산,단독,다가구,가구수,12
2019-08,울산,다세대,다세대,다세대,
2019-08,울산,연립,연립,연립,
2019-08,울산,아파트,아파트,아파트,92
